Probability,Gene Name,Gene ID,Positive Gold Standard,Negative Gold Standard
0.5,ap3b1,8546,0,1
0.44569626450538635,ppfia3,8541,0,0
0.3134270906448364,agps,8540,0,1
0.4205894470214844,lmo4,8543,0,0
0.5,apol1,8542,0,1
0.4513314664363861,729970,729970,0,0
0.4166731834411621,bdkrb2,624,0,0
0.41833043098449707,frmd6-as1,145438,0,0
0.41833043098449707,rplp1p8,100128745,0,0
0.42009344696998596,nms,129521,0,0
0.41833043098449707,100302291,100302291,0,0
0.46244391798973083,pnrc2,55629,0,0
0.41809380054473877,znf407,55628,0,0
0.4278707802295685,zswim9,374920,0,0
0.44311103224754333,thumpd1,55623,0,0
0.41666683554649353,ttc27,55622,0,0
0.43389809131622314,trmt1,55621,0,0
0.4174865186214447,stap2,55620,0,0
0.43236494064331055,smpd4,55627,0,0
0.44254735112190247,ambra1,55626,0,0
0.41846784949302673,zdhhc7,55625,0,0
0.26543259620666504,pomgnt1,55624,1,0
0.41910412907600403,c2orf80,389073,0,0
0.42878425121307373,plekhm3,389072,0,0
0.4260432720184326,resp18,389075,0,0
0.4251081645488739,znf341,84905,0,0
0.41833043098449707,728715,728715,0,0
0.42881831526756287,linc01346,728716,0,0
0.41833043098449707,fam177a1p1,728710,0,0
0.41833043098449707,spanxa2,728712,0,0
0.41718217730522156,mex3a,92312,0,0
0.4166812002658844,apom,55937,0,0
0.4370407164096832,vwa5b1,127731,0,0
0.4167749881744385,pcdh12,51294,0,0
0.41691288352012634,ubxn10,127733,0,0
0.4451959431171417,wnk2,65268,0,0
0.44114255905151367,cd320,51293,0,0
0.42439326643943787,ergic2,51290,0,0
0.41799506545066833,gmip,51291,0,0
0.4176112711429596,ube2z,65264,0,0
0.4185049533843994,c8orf33,65265,0,0
0.4195884168148041,wnk4,65266,0,0
0.5158492922782898,wnk3,65267,0,0
0.43068385124206543,coa7,65260,0,0
0.5340262055397034,xirp1,165904,0,0
0.41807079315185547,theg,51298,0,0
0.43362703919410706,pycr3,65263,0,0
0.43074849247932434,arhgap4,393,0,0
0.4241831302642822,arhgap1,392,0,0
0.48787474632263184,rhog,391,0,0
0.4168454110622406,rnd3,390,0,0
0.4169951379299164,arhgdib,397,0,0
0.46424856781959534,arhgdia,396,0,0
0.4332524836063385,arhgap6,395,0,0
0.4351779520511627,arhgap5,394,0,0
0.4170774519443512,rhoh,399,0,0
0.4217269718647003,arhgdig,398,0,0
0.4168374836444855,or6c4,341418,0,0
0.4333292543888092,fam122b,159090,0,0
0.4419539272785187,fam122c,159091,0,0
0.4169062077999115,plek2,26499,0,0
0.4179719388484955,or8g2p,26492,0,0
0.4185285270214081,znf561,93134,0,0
0.41702648997306824,or10a3,26496,0,0
0.41783246397972107,or10d3,26497,0,0
0.4234400689601898,or8g1,26494,0,0
0.4189258813858032,or9a1p,26495,0,0
0.4166994094848633,mroh5,389690,0,0
0.5,kcnc3,3748,0,1
0.4182609021663666,kcnc4,3749,0,0
0.45043352246284485,kcnc1,3746,0,0
0.4413801431655884,kcnc2,3747,0,0
0.41679465770721436,kcna10,3744,0,0
0.4577275812625885,kcnb1,3745,0,0
0.4389161169528961,kcna6,3742,0,0
0.4169290065765381,kcna7,3743,0,0
0.2531355023384094,kcna5,3741,0,1
0.4182911217212677,anapc1p1,100286979,0,0
0.41833043098449707,rpl29p17,645224,0,0
0.42148855328559875,slc35f1,222553,0,0
0.4216173589229584,phrf1,57661,0,0
0.4247022569179535,pgm5-as1,572558,0,0
0.4558822214603424,camsap3,57662,0,0
0.41699934005737305,rdh14,57665,0,0
0.42101797461509705,plekha4,57664,0,0
0.41709041595458984,traf3ip1,26146,0,0
0.4192183017730713,fbrsl1,57666,0,0
0.43158793449401855,epb41l5,57669,0,0
0.4168860912322998,znf658,26149,0,0
0.4181004464626312,cyp4f30p,100132708,0,0
0.41833043098449707,ttty3b,474148,0,0
0.41833043098449707,342293,342293,0,0
0.4193938970565796,clmp,79827,0,0
0.4173414707183838,efcc1,79825,0,0
0.4176877439022064,camkmt,79823,0,0
0.4170297682285309,arhgap28,79822,0,0
0.4168907701969147,catsperb,79820,0,0
0.42214643955230713,hdac11,79885,0,0
0.4675717353820801,naa40,79829,0,0
0.478491872549057,mettl8,79828,0,0
0.4362945556640625,ephb6,2051,0,0
0.43783649802207947,ephb4,2050,0,0
0.4206908941268921,ephx2,2053,0,0
0.5,ephx1,2052,0,1
0.5,cln8,2055,1,0
0.4217502772808075,stx2,2054,0,0
0.41864511370658875,epor,2057,0,0
0.4206179678440094,epo,2056,0,0
0.4273649752140045,eps8,2059,0,0
0.43063175678253174,eprs,2058,0,0
0.41768550872802734,ahnak2,113146,0,0
0.4168529510498047,rnf151,146310,0,0
0.45818161964416504,nktr,4820,0,0
0.4192564785480499,nkx2-2,4821,0,0
0.41766372323036194,linc01193,348120,0,0
0.42417359352111816,csnk1a1l,122011,0,0
0.43902119994163513,agtrap,57085,0,0
0.4176836311817169,slc17a6,57084,0,0
0.41833043098449707,100129826,100129826,0,0
0.4487791061401367,mrvi1-as1,100129827,0,0
0.4332551956176758,prg3,10394,0,0
0.4291552007198334,dlc1,10395,0,0
0.41666707396507263,knl1,57082,0,0
0.41833043098449707,rnf212b,100507650,0,0
0.42360925674438477,entpd7,57089,0,0
0.4232584238052368,plscr4,57088,0,0
0.4170718193054199,or11h12,440153,0,0
0.42950907349586487,tstd3,100130890,0,0
0.44438084959983826,ampd2,271,0,0
0.42885586619377136,larp1bp1,644578,0,0
0.4208175241947174,linc01220,731223,0,0
0.41833043098449707,sonp1,148300,0,0
0.420504093170166,rfx8,731220,0,0
0.42008352279663086,fam204a,63877,0,0
0.4257512390613556,pknox2,63876,0,0
0.41885754466056824,mrpl17,63875,0,0
0.43752601742744446,abhd4,63874,0,0
0.42265304923057556,sult1c2,6819,0,0
0.4277254641056061,sult1a3,6818,0,0
0.41833043098449707,100131700,100131700,0,0
0.4185474216938019,c1orf74,148304,0,0
0.4197186529636383,stx5,6811,0,0
0.4177187383174896,stx4,6810,0,0
0.5,stxbp2,6813,0,1
0.5,stxbp1,6812,1,0
0.4304697513580322,styx,6815,0,0
0.42160987854003906,stxbp3,6814,0,0
0.41750454902648926,sult1a1,6817,0,0
0.41833043098449707,mir759,100313778,0,0
0.4472876489162445,kmt2b,9757,0,0
0.4232790470123291,tbkbp1,9755,0,0
0.4397616684436798,stard8,9754,0,0
0.41866597533226013,zscan12,9753,0,0
0.44041502475738525,pcdha9,9752,0,0
0.46376991271972656,snph,9751,0,0
0.42028841376304626,ripor2,9750,0,0
0.41833043098449707,401166,401166,0,0
0.42708683013916016,hdac4,9759,0,0
0.5761600136756897,frmpd4,9758,0,0
0.4188026487827301,cldn15,24146,0,0
0.41703951358795166,fjx1,24147,0,0
0.41741883754730225,tfip11,24144,0,0
0.4391467571258545,panx1,24145,0,0
0.4471960961818695,naa80,24142,0,0
0.42800918221473694,linc01060,401164,0,0
0.42900586128234863,ftsj1,24140,0,0
0.4270431697368622,lamp5,24141,0,0
0.417303204536438,prpf6,24148,0,0
0.4239419400691986,znf318,24149,0,0
0.4200860559940338,znf800,168850,0,0
0.4176245927810669,serpine3,647174,0,0
0.41833043098449707,339192,339192,0,0
0.4311619699001312,ccdc180,100499483,0,0
0.416696161031723,slco1b7,338821,0,0
0.41785407066345215,krtap2-2,728279,0,0
0.4168653190135956,slc35g3,146861,0,0
0.41718724370002747,unc45b,146862,0,0
0.4189448356628418,ssc4d,136853,0,0
0.4169456958770752,scgb1c1,147199,0,0
0.41711294651031494,macc1,346389,0,0
0.41833043098449707,157247,157247,0,0
0.42590638995170593,snord5,692072,0,0
0.41833043098449707,snora16a,692073,0,0
0.41833043098449707,100129174,100129174,0,0
0.4253903329372406,100129175,100129175,0,0
0.4217149317264557,snord7,692076,0,0
0.41833043098449707,snord6,692075,0,0
0.41833043098449707,hmgn1p38,643790,0,0
0.41833043098449707,643797,643797,0,0
0.4204171597957611,tmem68,137695,0,0
0.41884326934814453,rpsap36,100128888,0,0
0.41833043098449707,100128885,100128885,0,0
0.41833043098449707,653877,653877,0,0
0.41833043098449707,vps9d1-as1,100128881,0,0
0.41833043098449707,psmc1p11,442153,0,0
0.41833043098449707,645566,645566,0,0
0.42074206471443176,ankrd13a,88455,0,0
0.4367748200893402,abcc3,8714,0,0
0.4173460006713867,tradd,8717,0,0
0.41833043098449707,rpl39p,140719,0,0
0.4167619049549103,topaz1,375337,0,0
0.41833043098449707,728461,728461,0,0
0.41833043098449707,645769,645769,0,0
0.41833043098449707,100128315,100128315,0,0
0.42124807834625244,100128310,100128310,0,0
0.41833043098449707,339539,339539,0,0
0.4203847646713257,linc01139,339535,0,0
0.41669681668281555,bmp10,27302,0,0
0.41833043098449707,100128319,100128319,0,0
0.41833043098449707,cks1bp7,137529,0,0
0.42117562890052795,hes5,388585,0,0
0.42527762055397034,krtap4-9,100132386,0,0
0.41844630241394043,adamts15,170689,0,0
0.4379291534423828,insyn2a,642938,0,0
0.42923346161842346,nudt10,170685,0,0
0.5,rsph4a,345895,0,1
0.41817840933799744,psors1c2,170680,0,0
0.4185509979724884,soga1,140710,0,0
0.44712379574775696,glt1d1,144423,0,0
0.41959500312805176,linc01343,339442,0,0
0.41833043098449707,abhd17ap5,91219,0,0
0.4206082820892334,rab42,115273,0,0
0.41976794600486755,c1orf174,339448,0,0
0.41833043098449707,643406,643406,0,0
0.4185338318347931,fam81a,145773,0,0
0.41833043098449707,100293916,100293916,0,0
0.4310648441314697,c15orf62,643338,0,0
0.42168736457824707,643332,643332,0,0
0.44636377692222595,adgrl2,23266,0,0
0.43108534812927246,zc3h7b,23264,0,0
0.4352923333644867,exoc7,23265,0,0
0.4236946105957031,lin54,132660,0,0
0.4301200211048126,mcf2l,23263,0,0
0.41992613673210144,spdye21p,442572,0,0
0.4386185109615326,camta1,23261,0,0
0.4179089069366455,nanogp5,414133,0,0
0.41969022154808044,stag3l3,442578,0,0
0.42400428652763367,dnmbp,23268,0,0
0.4563971757888794,mga,23269,0,0
0.41833043098449707,snord1c,677850,0,0
0.41833043098449707,644215,644215,0,0
0.421514630317688,phbp11,644214,0,0
0.4182145893573761,map1lc3b2,643246,0,0
0.45494094491004944,gapdhp32,644213,0,0
0.41724109649658203,s100z,170591,0,0
0.4176405668258667,tmem161b,153396,0,0
0.41833043098449707,rps6p13,392358,0,0
0.42202529311180115,bpifb6,128859,0,0
0.44853344559669495,tspy26p,128854,0,0
0.42309191823005676,ppiap87,392352,0,0
0.4210340082645416,dusp15,128853,0,0
0.41814008355140686,lce6a,448835,0,0
0.433743953704834,kprp,448834,0,0
0.4387448728084564,stat6,6778,0,0
0.41687217354774475,stath,6779,0,0
0.4175356924533844,frg2,448831,0,0
0.5,stat3,6774,0,1
0.42126011848449707,stat4,6775,0,0
0.423984169960022,stat5a,6776,0,0
0.4603634774684906,stat5b,6777,0,0
0.4192611277103424,star,6770,0,0
0.4185516834259033,stat1,6772,0,0
0.43031808733940125,stat2,6773,0,0
0.5031265616416931,slc38a5,92745,0,0
0.4167386591434479,bpifb1,92747,0,0
0.4173596203327179,drc1,92749,0,0
0.41666707396507263,pcdhgb5,56101,0,0
0.42267870903015137,kctd4,386618,0,0
0.4214068353176117,smim14,201895,0,0
0.4182845652103424,kif19,124602,0,0
0.41833043098449707,100288178,100288178,0,0
0.41833043098449707,mrps21p3,359767,0,0
0.4181331694126129,mrps17p9,359760,0,0
0.41833043098449707,mrps18bp1,359762,0,0
0.42205309867858887,ube2v1p15,100288170,0,0
0.41833043098449707,100288177,100288177,0,0
0.41833043098449707,441005,441005,0,0
0.41833043098449707,morf4l1p2,326594,0,0
0.41833043098449707,cpeb2-dt,441009,0,0
0.422597736120224,spi1,6688,0,0
0.4169231355190277,spib,6689,0,0
0.47176048159599304,spast,6683,0,0
0.5,spg7,6687,0,1
0.41681134700775146,scp2d1,140856,0,0
0.4319351613521576,rwdd4,201965,0,0
0.41833043098449707,sdc4p,376844,0,0
0.5128318071365356,gvqw3,100506127,0,0
0.4236903488636017,defb127,140850,0,0
0.44130417704582214,mt1p3,140851,0,0
0.41722655296325684,ascl4,121549,0,0
0.5200914740562439,maged1,9500,0,0
0.41833043098449707,linc02072,440446,0,0
0.41715681552886963,ccl13,6357,0,0
0.4169553816318512,ccl7,6354,0,0
0.41704288125038147,ccl8,6355,0,0
0.4241431951522827,ccl5,6352,0,0
0.41833043098449707,p2ry8,286530,0,0
0.41668978333473206,ccl4,6351,0,0
0.5411623120307922,yipf6,286451,0,0
0.43216705322265625,smim3,85027,0,0
0.4307899475097656,fam86fp,653113,0,0
0.41833043098449707,653110,653110,0,0
0.41833043098449707,440449,440449,0,0
0.41725602746009827,atp5md,84833,0,0
0.4169015884399414,or6b1,135946,0,0
0.4194283187389374,or2a14,135941,0,0
0.43418505787849426,serf2,10169,0,0
0.41998744010925293,znf197,10168,0,0
0.5,slc25a15,10166,1,0
0.42152348160743713,slc25a13,10165,0,0
0.42683926224708557,chst4,10164,0,0
0.4166741371154785,or2f2,135948,0,0
0.4166977107524872,lpcat3,10162,0,0
0.41734933853149414,lpar6,10161,0,0
0.4174381196498871,farp1,10160,0,0
0.4166734516620636,or6y1,391112,0,0
0.41833043098449707,or10r3p,391110,0,0
0.45731592178344727,pak1,5058,0,0
0.41833043098449707,cerna2,642934,0,0
0.4168689250946045,or6k3,391114,0,0
0.41753053665161133,serpine1,5054,0,0
0.4166985750198364,serpinb2,5055,0,0
0.4169337749481201,tigd1,200765,0,0
0.42179426550865173,pafah2,5051,0,0
0.43696197867393494,prdx1,5052,0,0
0.5,pah,5053,1,0
0.42069825530052185,epha6,285220,0,0
0.4206818640232086,dnajb8-as1,285224,0,0
0.41833043098449707,390860,390860,0,0
0.41737911105155945,pacrg-as1,285796,0,0
0.4373362958431244,knop1,400506,0,0
0.4180922508239746,bcar4,400500,0,0
0.41833043098449707,400509,400509,0,0
0.42023965716362,crym-as1,400508,0,0
0.45988449454307556,dgkq,1609,0,0
0.44481518864631653,sgip1,84251,0,0
0.4171469211578369,garnl3,84253,0,0
0.47195836901664734,camkk1,84254,0,0
0.4197726249694824,slc37a3,84255,0,0
0.4629349410533905,flywch1,84256,0,0
0.41731444001197815,dab2,1601,0,0
0.4184708893299103,dcun1d5,84259,0,0
0.4339989125728607,dad1,1603,0,0
0.4350050389766693,dach1,1602,0,0
0.4252132475376129,dag1,1605,0,0
0.4186745882034302,cd55,1604,0,0
0.4225185811519623,dgkb,1607,0,0
0.41731858253479004,dgka,1606,0,0
0.41670548915863037,tmed6,146456,0,0
0.4182778298854828,smim1,388588,0,0
0.41832008957862854,pom121l10p,646074,0,0
0.41704240441322327,rfesd,317671,0,0
0.4175485372543335,or6c76,390326,0,0
0.41833043098449707,tgfb2-as1,728463,0,0
0.43713340163230896,rhot2,89941,0,0
0.4176330268383026,c1qtnf12,388581,0,0
0.41759467124938965,glb1l2,89944,0,0
0.4315160810947418,ctsa,5476,0,0
0.42885398864746094,ppef1,5475,0,0
0.41833043098449707,dhrsx,207063,0,0
0.4169452488422394,ppbp,5473,0,0
0.43745794892311096,dok7,285489,0,0
0.42938199639320374,ppat,5471,0,0
0.4542020857334137,linc02495,285484,0,0
0.41666707396507263,ccdc171,203238,0,0
0.5,ppib,5479,0,1
0.477071076631546,zmiz2,83637,0,0
0.41874101758003235,c19orf12,83636,0,0
0.41833043098449707,taf13p1,246112,0,0
0.4166671335697174,izumo1r,390243,0,0
0.41697776317596436,kdm4e,390245,0,0
0.41833043098449707,rbmy2vp,379010,0,0
0.42352449893951416,ttty10,246119,0,0
0.43648576736450195,rnf138p1,379013,0,0
0.4195586144924164,tex101,83639,0,0
0.46097174286842346,c11orf68,83638,0,0
0.41833043098449707,mfsd4a-as1,284578,0,0
0.41833043098449707,284570,284570,0,0
0.4197368919849396,linc00303,284573,0,0
0.42752280831336975,lemd1-as1,284576,0,0
0.4439457356929779,lemd1-dt,284577,0,0
0.41833043098449707,rps26p12,100271104,0,0
0.42028579115867615,rnu6-15p,100302741,0,0
0.4180544316768646,snora80b,100302743,0,0
0.4168058931827545,slc15a5,729025,0,0
0.47111937403678894,rpel1,729020,0,0
0.41833043098449707,729021,729021,0,0
0.41668733954429626,or2t6,254879,0,0
0.41671180725097656,spata46,284680,0,0
0.43700864911079407,rchy1,25898,0,0
0.42079028487205505,linc01142,284688,0,0
0.4324854612350464,uhrf1,29128,0,0
0.4175243079662323,rpl4p6,100271033,0,0
0.4293614327907562,ccdc106,29903,0,0
0.4231652319431305,jam3,83700,0,0
0.42241036891937256,trpt1,83707,0,0
0.5,fermt3,83706,0,1
0.4181513488292694,snx15,29907,0,0
0.42418766021728516,st8sia5,29906,0,0
0.4167879521846771,gpr171,29909,0,0
0.41833043098449707,rpl7ap22,100271039,0,0
0.41833043098449707,rpl7ap21,100271038,0,0
0.4242466986179352,slc25a16,8034,0,0
0.5,shoc2,8036,1,0
0.5,ncoa4,8031,0,1
0.4588712155818939,ccdc6,8030,0,0
0.4186016321182251,snord8,319103,0,0
0.4315511882305145,adam12,8038,0,0
0.41833043098449707,ppiap46,729739,0,0
0.41770634055137634,znf367,195828,0,0
0.4168360233306885,prxl2c,195827,0,0
0.42610880732536316,sac3d1,29901,0,0
0.44462671875953674,tmem221,100130519,0,0
0.42526277899742126,ccdc163,126661,0,0
0.4182404577732086,she,126669,0,0
0.41722437739372253,tdrd10,126668,0,0
0.42739319801330566,eef2k,29904,0,0
0.4170331060886383,pheta2,150368,0,0
0.4251583516597748,mei1,150365,0,0
0.41779765486717224,tas2r46,259292,0,0
0.5,gjb4,127534,0,1
0.4223040044307709,nbeal1,65065,0,0
0.4179587662220001,tmem237,65062,0,0
0.41707876324653625,tas2r50,259296,0,0
0.48783814907073975,tas2r20,259295,0,0
0.4168492257595062,tas2r19,259294,0,0
0.4169909656047821,grik1-as2,100379661,0,0
0.41833043098449707,rny5p6,100379663,0,0
0.41833043098449707,rpl6p6,100270845,0,0
0.41833043098449707,sh3rf3-as1,100287216,0,0
0.41804707050323486,znf2,7549,0,0
0.41767168045043945,specc1l,23384,0,0
0.4181508719921112,zbtb14,7541,0,0
0.44713178277015686,zfpl1,7542,0,0
0.43390092253685,zfx,7543,0,0
0.4223420321941376,zfy,7544,0,0
0.4383901059627533,zic1,7545,0,0
0.5,zic2,7546,1,0
0.5,zic3,7547,0,1
0.42885294556617737,agr3,155465,0,0
0.4201827049255371,c1orf21,81563,0,0
0.4172857999801636,lman2l,81562,0,0
0.4753393232822418,ndel1,81565,0,0
0.4174362123012543,txndc5,81567,0,0
0.42109665274620056,csrnp2,81566,0,0
0.41870537400245667,actl8,81569,0,0
0.41671422123908997,taar6,319100,0,0
0.4169357120990753,c22orf42,150297,0,0
0.41705045104026794,krt73,319101,0,0
0.4285530149936676,plcxd2,257068,0,0
0.44908055663108826,slc27a4,10999,0,0
0.4582550525665283,ilvbl,10994,0,0
0.4330597221851349,catsperd,257062,0,0
0.4326861798763275,sds,10993,0,0
0.42432308197021484,lilrb5,10990,0,0
0.44035518169403076,slc38a3,10991,0,0
0.4172365665435791,rab5b,5869,0,0
0.41849902272224426,rab5a,5868,0,0
0.41833043098449707,100132009,100132009,0,0
0.41764533519744873,rab3b,5865,0,0
0.48546719551086426,rab3a,5864,0,0
0.4188350737094879,rab4a,5867,0,0
0.44834962487220764,rab3il1,5866,0,0
0.42850354313850403,rab1a,5861,0,0
0.420197457075119,qdpr,5860,0,0
0.42472362518310547,rgl2,5863,0,0
0.5119402408599854,rab2a,5862,0,0
0.4329344928264618,sphk2,56848,0,0
