Probability,Gene Name,Gene ID,Positive Gold Standard,Negative Gold Standard
0.45683690905570984,aimp1,9255,0,0
0.5134459137916565,rps6ka5,9252,0,0
0.6236385703086853,numbl,9253,0,0
0.43357765674591064,mapkapk3,7867,0,0
0.5241974592208862,ifrd2,7866,0,0
0.4149768352508545,atg4d,84971,0,0
0.6040343642234802,brpf1,7862,0,0
0.50984126329422,snhg7,84973,0,0
0.48521721363067627,sema3b,7869,0,0
0.39899885654449463,or6c2,341416,0,0
0.3329784572124481,acad11,84129,0,0
0.3734952509403229,c1orf94,84970,0,0
0.36271020770072937,agxt2,64902,0,0
0.3040003478527069,ranbp17,64901,0,0
0.3115493059158325,umod,7369,0,1
0.5927944183349609,cdyl2,124359,0,0
0.5127435326576233,cdy2b,203611,0,0
0.5151447653770447,spon2,10417,0,0
0.520557701587677,snai1p1,10415,0,0
0.5138099789619446,c4orf46,201725,0,0
0.5006647706031799,yap1,10413,0,0
0.48141852021217346,nsa2,10412,0,0
0.39644619822502136,rapgef3,10411,0,0
0.5415518879890442,ifitm3,10410,0,0
0.5000540614128113,midn,90007,0,0
0.5002946853637695,prmt5,10419,0,0
0.4619660973548889,spon1,10418,1,0
0.4669058322906494,gtf3c5,9328,0,0
0.6028249859809875,gtf3c4,9329,0,0
0.43638744950294495,trip10,9322,0,0
0.5747817754745483,trip12,9320,1,0
0.529507040977478,ccdc184,387856,0,0
0.42932185530662537,znhit3,9326,0,0
0.512866735458374,hmgn3,9324,0,0
0.33703863620758057,trip4,9325,0,0
0.5987398028373718,cdk5r2,8941,0,0
0.49274900555610657,top3b,8940,0,0
0.5761306881904602,ap3d1,8943,0,0
0.3954618275165558,kynu,8942,0,0
0.6266049146652222,btrc,8945,0,0
0.5184608101844788,snord73a,8944,0,0
0.45062005519866943,fam120c,54954,1,0
0.42885836958885193,c1orf109,54955,0,0
0.43524637818336487,fam71f1,84691,0,0
0.503944456577301,tmem160,54958,0,0
0.414106160402298,odam,54959,0,0
0.51180100440979,rbpj,3516,0,0
0.4877559244632721,abhd1,84696,0,0
0.48718664050102234,tp53i13,90313,0,0
0.5127435326576233,tgif2lx,90316,0,0
0.4012106657028198,znf616,90317,0,0
0.4987527132034302,chordc1,26973,0,0
0.40850532054901123,znf285,26974,0,0
0.516523540019989,pabpc1p3,26978,0,0
0.5127435326576233,152048,152048,0,0
0.42659226059913635,med8,112950,0,0
0.4997275471687317,elane,1991,0,1
0.518828809261322,lrrc57,255252,0,0
0.6073405146598816,elavl2,1993,0,0
0.5010800957679749,serpinb1,1992,0,0
0.5843440294265747,elavl3,1995,0,0
0.6683928370475769,elavl1,1994,0,0
0.4672642648220062,elf1,1997,0,0
0.571544885635376,elavl4,1996,0,0
0.37216171622276306,elf3,1999,0,0
0.5301445722579956,elf2,1998,0,0
0.5252577662467957,ptf1a,256297,0,0
0.5127435326576233,100134091,100134091,0,0
0.3991590738296509,znf169,169841,0,0
0.5018190741539001,cyp1b1-as1,285154,0,0
0.422886461019516,mlnr,2862,0,0
0.40655767917633057,gpr39,2863,0,0
0.3600418269634247,ffar1,2864,0,0
0.5213524699211121,285150,285150,0,0
0.5017573237419128,gpr42,2866,0,0
0.38654041290283203,ffar2,2867,0,0
0.3957847058773041,grk4,2868,0,0
0.4718778133392334,grk5,2869,0,0
0.44331905245780945,ppic,5480,0,0
0.4887141287326813,syce2,256126,0,0
0.4984194040298462,trbv27,28560,0,0
0.5127435326576233,trbv25-1,28562,0,0
0.5161157250404358,trbv24-1,28563,0,0
0.5127435326576233,645937,645937,0,0
0.4686034023761749,dtx3l,151636,0,0
0.5175504684448242,trbv19,28568,0,0
0.47339513897895813,vkorc1,79001,0,0
0.43148157000541687,aunip,79000,0,0
0.5157603621482849,mis12,79003,0,0
0.5390991568565369,trir,79002,0,0
0.45304417610168457,scnm1,79005,0,0
0.5254628658294678,cuedc2,79004,0,0
0.4694007933139801,dbndd1,79007,0,0
0.5116804838180542,metrn,79006,0,0
0.49653515219688416,ddx50,79009,0,0
0.4706231355667114,pafah1b3,5050,0,0
0.5004510879516602,gpr146,115330,0,0
0.2527032196521759,tmod4,29765,0,0
0.5127435326576233,751602,751602,0,0
0.5674770474433899,tmod2,29767,0,0
0.4884754419326782,tmod3,29766,0,0
0.5188676714897156,usp25,29761,0,0
0.5263248085975647,blnk,29760,0,1
0.5135874152183533,pacsin3,29763,0,0
0.49053752422332764,ap3s1,1176,0,0
0.5663833022117615,ap2s1,1175,0,0
0.5004159808158875,ap1s1,1174,0,0
0.6249253749847412,ap2m1,1173,0,0
0.5118407607078552,pofut1,23509,0,0
0.5354254841804504,ttc9,23508,0,0
0.6100826859474182,lrrc8b,23507,0,0
0.6382822394371033,bicral,23506,0,0
0.5161252617835999,tmem131,23505,0,0
0.5813291072845459,rimbp2,23504,0,0
0.3786318302154541,zfyve26,23503,0,0
0.5127435326576233,100131914,100131914,0,0
0.3938354253768921,clca1,1179,0,0
0.4522404670715332,daam2,23500,0,0
0.4395619332790375,znf436-as1,148898,0,0
0.5127435326576233,rbmy2bp,375850,0,0
0.4849051237106323,slc30a8,169026,0,1
0.5985437035560608,frmd5,84978,0,0
0.5711035132408142,nyap1,222950,0,0
0.5034857392311096,znf845,91664,0,0
0.5600430965423584,myadm,91663,0,0
0.24494309723377228,nlrp12,91662,0,0
0.3950658142566681,znf765,91661,0,0
0.505683958530426,mir1257,100302168,0,0
0.48972296714782715,notch2nla,388677,0,0
0.5226083397865295,ostm1-as1,100287366,0,0
0.5127435326576233,100287367,100287367,0,0
0.5127435326576233,usp17l18,100287364,0,0
0.5127435326576233,prss46p,100287362,0,0
0.5072481632232666,hmgn2p46,283651,0,0
0.40638265013694763,slc24a5,283652,0,0
0.5172014236450195,nat8b,51471,0,0
0.42554977536201477,lgr5,8549,0,0
0.4263685643672943,blzf1,8548,0,0
0.41691794991493225,lima1,51474,0,0
0.4826403856277466,cabp2,51475,0,0
0.5810853838920593,cggbp1,8545,0,0
0.5205253958702087,pir,8544,0,0
0.43996402621269226,fcn3,8547,0,0
0.4927743077278137,ap3b1,8546,0,1
0.5396203398704529,ppfia3,8541,0,0
0.6174240112304688,agps,8540,0,1
0.5334323644638062,lmo4,8543,0,0
0.6227947473526001,apol1,8542,0,1
0.5053480863571167,729970,729970,0,0
0.5904743075370789,bdkrb2,624,0,0
0.5127435326576233,frmd6-as1,145438,0,0
0.5127435326576233,rplp1p8,100128745,0,0
0.4542573392391205,nms,129521,0,0
0.5127435326576233,100302291,100302291,0,0
0.5150837898254395,pnrc2,55629,0,0
0.607933521270752,znf407,55628,0,0
0.4741675555706024,zswim9,374920,0,0
0.5414026379585266,thumpd1,55623,0,0
0.4411872625350952,ttc27,55622,0,0
0.4225914180278778,trmt1,55621,0,0
0.46596530079841614,stap2,55620,0,0
0.4457986354827881,smpd4,55627,0,0
0.5388351082801819,ambra1,55626,0,0
0.4905775487422943,zdhhc7,55625,0,0
0.35930290818214417,pomgnt1,55624,1,0
0.44990184903144836,c2orf80,389073,0,0
0.6626565456390381,plekhm3,389072,0,0
0.4991530179977417,resp18,389075,0,0
0.49782291054725647,znf341,84905,0,0
0.5127435326576233,728715,728715,0,0
0.5133489370346069,linc01346,728716,0,0
0.48743537068367004,fam177a1p1,728710,0,0
0.5127435326576233,spanxa2,728712,0,0
0.3961222171783447,mex3a,92312,0,0
0.4835343658924103,apom,55937,0,0
0.4770081341266632,vwa5b1,127731,0,0
0.3503742218017578,pcdh12,51294,0,0
0.4417090117931366,ubxn10,127733,0,0
0.5683393478393555,wnk2,65268,0,0
0.4888082444667816,cd320,51293,0,0
0.48354530334472656,ergic2,51290,0,0
0.36144402623176575,gmip,51291,0,0
0.5286800861358643,ube2z,65264,0,0
0.5045764446258545,c8orf33,65265,0,0
0.36907246708869934,wnk4,65266,0,0
0.5069361329078674,wnk3,65267,1,0
0.5671120882034302,coa7,65260,0,0
0.18537624180316925,xirp1,165904,0,0
0.46959376335144043,theg,51298,0,0
0.5184445977210999,pycr3,65263,0,0
0.49821189045906067,arhgap4,393,0,0
0.5051968097686768,arhgap1,392,0,0
0.5040044188499451,rhog,391,0,0
0.5371684432029724,rnd3,390,0,0
0.48123303055763245,arhgdib,397,0,0
0.5636038780212402,arhgdia,396,0,0
0.48502370715141296,arhgap6,395,0,0
0.5661546587944031,arhgap5,394,0,0
0.5036150813102722,rhoh,399,0,0
0.5481481552124023,arhgdig,398,0,0
0.4867771565914154,or6c4,341418,0,0
0.5007877945899963,fam122b,159090,0,0
0.5249201655387878,fam122c,159091,0,0
0.45990094542503357,plek2,26499,0,0
0.5127435326576233,or8g2p,26492,0,0
0.4394424855709076,znf561,93134,0,0
0.4262559413909912,or10a3,26496,0,0
0.51661217212677,or10d3,26497,0,0
0.48976626992225647,or8g1,26494,0,0
0.5182920694351196,or9a1p,26495,0,0
0.5006425976753235,mroh5,389690,0,0
0.5930349230766296,kcnc3,3748,0,1
0.5413072109222412,kcnc4,3749,0,0
0.5197250247001648,kcnc1,3746,0,0
0.5783641934394836,kcnc2,3747,0,0
0.38047274947166443,kcna10,3744,0,0
0.7437757849693298,kcnb1,3745,0,0
0.612511932849884,kcna6,3742,0,0
0.6540798544883728,kcna7,3743,0,0
0.5213667154312134,kcna5,3741,0,1
0.4631716012954712,anapc1p1,100286979,0,0
0.5127435326576233,rpl29p17,645224,0,0
0.5718538165092468,slc35f1,222553,0,0
0.5550411939620972,phrf1,57661,0,0
0.4948294460773468,pgm5-as1,572558,0,0
0.60074782371521,camsap3,57662,0,0
0.5035983324050903,rdh14,57665,0,0
0.4089301526546478,plekha4,57664,0,0
0.4168742895126343,traf3ip1,26146,0,0
0.5405099987983704,fbrsl1,57666,0,0
0.4524190127849579,epb41l5,57669,0,0
0.5261335968971252,znf658,26149,0,0
0.5043886303901672,cyp4f30p,100132708,0,0
0.5127435326576233,ttty3b,474148,0,0
0.5127435326576233,342293,342293,0,0
0.4425016939640045,clmp,79827,0,0
0.4318314492702484,efcc1,79825,0,0
0.4385760724544525,camkmt,79823,0,0
0.4322505295276642,arhgap28,79822,0,0
0.3546401262283325,catsperb,79820,0,0
0.5222669839859009,hdac11,79885,0,0
0.46694549918174744,naa40,79829,0,0
0.4332955777645111,mettl8,79828,0,0
0.49183034896850586,ephb6,2051,0,0
0.517571210861206,ephb4,2050,0,0
0.45648738741874695,ephx2,2053,0,0
0.46181029081344604,ephx1,2052,0,1
0.4600132703781128,cln8,2055,0,1
0.370985746383667,stx2,2054,0,0
0.5723684430122375,epor,2057,0,0
0.45794638991355896,epo,2056,0,0
0.48378047347068787,eps8,2059,0,0
0.48795509338378906,eprs,2058,0,0
0.5329217314720154,ahnak2,113146,0,0
0.4904627799987793,rnf151,146310,0,0
0.3836721181869507,nktr,4820,0,0
0.5111598372459412,nkx2-2,4821,0,0
0.5140861868858337,linc01193,348120,0,0
0.4937964677810669,csnk1a1l,122011,0,0
0.529071569442749,agtrap,57085,0,0
0.5051267743110657,slc17a6,57084,0,0
0.5127435326576233,100129826,100129826,0,0
0.5139588117599487,mrvi1-as1,100129827,0,0
0.4223049581050873,prg3,10394,0,0
0.4984058439731598,dlc1,10395,0,0
0.24025726318359375,knl1,57082,0,0
0.5145755410194397,rnf212b,100507650,0,0
0.4696260988712311,entpd7,57089,0,0
0.38410642743110657,plscr4,57088,0,0
0.3233643174171448,or11h12,440153,0,0
0.49878135323524475,tstd3,100130890,0,0
0.45898035168647766,ampd2,271,0,0
0.5055932998657227,larp1bp1,644578,0,0
0.5215534567832947,linc01220,731223,0,0
0.5127435326576233,sonp1,148300,0,0
0.5265818238258362,rfx8,731220,0,0
0.49690350890159607,fam204a,63877,0,0
0.547808825969696,pknox2,63876,0,0
0.5122584700584412,mrpl17,63875,0,0
0.3913080394268036,abhd4,63874,0,0
0.4034339487552643,sult1c2,6819,0,0
0.2858599126338959,sult1a3,6818,0,0
0.5127435326576233,100131700,100131700,0,0
0.48318254947662354,c1orf74,148304,0,0
0.49133598804473877,stx5,6811,0,0
0.49696084856987,stx4,6810,0,0
0.3959725499153137,stxbp2,6813,0,1
0.6616609692573547,stxbp1,6812,0,0
0.5094694495201111,styx,6815,0,0
0.46666741371154785,stxbp3,6814,0,0
0.5021209716796875,sult1a1,6817,0,0
0.5127435326576233,mir759,100313778,0,0
0.5407242774963379,kmt2b,9757,0,0
0.45703449845314026,tbkbp1,9755,0,0
0.48660504817962646,stard8,9754,0,0
0.5079304575920105,zscan12,9753,0,0
0.5519822835922241,pcdha9,9752,0,0
0.5752391219139099,snph,9751,0,0
0.5224945545196533,ripor2,9750,0,0
0.5127435326576233,401166,401166,0,0
0.5409597158432007,hdac4,9759,0,0
0.5940840840339661,frmpd4,9758,0,0
0.5186461806297302,cldn15,24146,0,0
0.4886574447154999,fjx1,24147,0,0
0.4661121368408203,tfip11,24144,0,0
0.530974268913269,panx1,24145,0,0
0.531005322933197,naa80,24142,0,0
0.48937174677848816,linc01060,401164,0,0
0.5004031658172607,ftsj1,24140,0,0
0.46314147114753723,lamp5,24141,0,0
0.577409029006958,prpf6,24148,0,0
0.4699169099330902,znf318,24149,0,0
0.5560861229896545,znf800,168850,0,0
0.4574144184589386,serpine3,647174,0,0
0.5127435326576233,339192,339192,0,0
0.2825327217578888,ccdc180,100499483,0,0
0.38312244415283203,slco1b7,338821,0,0
0.5127435326576233,krtap2-2,728279,0,0
0.49548110365867615,slc35g3,146861,0,0
0.2673063576221466,unc45b,146862,0,0
0.45078718662261963,ssc4d,136853,0,0
0.5145357847213745,scgb1c1,147199,0,0
0.3166075050830841,macc1,346389,0,0
0.5127435326576233,157247,157247,0,0
0.48396435379981995,snord5,692072,0,0
0.529413640499115,snora16a,692073,0,0
0.5127435326576233,100129174,100129174,0,0
0.485573410987854,100129175,100129175,0,0
0.5086798071861267,snord7,692076,0,0
0.5116061568260193,snord6,692075,0,0
0.5279399752616882,hmgn1p38,643790,0,0
0.5127435326576233,643797,643797,0,0
0.5372152328491211,tmem68,137695,0,0
0.5192252993583679,rpsap36,100128888,0,0
0.5127435326576233,100128885,100128885,0,0
0.5127435326576233,653877,653877,0,0
0.5127435326576233,vps9d1-as1,100128881,0,0
0.5010932087898254,psmc1p11,442153,0,0
0.5127435326576233,645566,645566,0,0
0.4660777151584625,ankrd13a,88455,0,0
0.42013850808143616,abcc3,8714,0,0
0.5358649492263794,tradd,8717,0,0
0.5077061057090759,rpl39p,140719,0,0
0.4918440580368042,topaz1,375337,0,0
0.5127435326576233,728461,728461,0,0
0.5127435326576233,645769,645769,0,0
0.5127435326576233,100128315,100128315,0,0
0.5136984586715698,100128310,100128310,0,0
0.5127435326576233,339539,339539,0,0
0.5091129541397095,linc01139,339535,0,0
0.5013195872306824,bmp10,27302,0,0
0.5127435326576233,100128319,100128319,0,0
0.5156179666519165,cks1bp7,137529,0,0
0.5135950446128845,hes5,388585,0,0
0.45436838269233704,krtap4-9,100132386,0,0
0.385920912027359,adamts15,170689,0,0
0.49330922961235046,insyn2a,642938,0,0
0.5158074498176575,nudt10,170685,0,0
0.3254684805870056,rsph4a,345895,0,1
0.4926851987838745,psors1c2,170680,0,0
0.5206586718559265,soga1,140710,0,0
0.5285459160804749,glt1d1,144423,0,0
0.509301483631134,linc01343,339442,0,0
0.5127435326576233,abhd17ap5,91219,0,0
0.511003315448761,rab42,115273,0,0
0.42799249291419983,c1orf174,339448,0,0
0.5127435326576233,643406,643406,0,0
0.5358428955078125,fam81a,145773,0,0
0.5127435326576233,100293916,100293916,0,0
0.48342135548591614,c15orf62,643338,0,0
0.5194249749183655,643332,643332,0,0
0.5912045836448669,adgrl2,23266,0,0
0.5238248705863953,zc3h7b,23264,0,0
0.4151582419872284,exoc7,23265,0,0
0.5709516406059265,lin54,132660,0,0
0.4239151179790497,mcf2l,23263,0,0
0.5269747376441956,spdye21p,442572,0,0
0.5987396836280823,camta1,23261,0,0
0.5001003742218018,nanogp5,414133,0,0
0.4899033010005951,stag3l3,442578,0,0
0.44762086868286133,dnmbp,23268,0,0
0.5672576427459717,mga,23269,0,0
0.49462246894836426,snord1c,677850,0,0
0.5127435326576233,644215,644215,0,0
0.5111817717552185,phbp11,644214,0,0
0.5042041540145874,map1lc3b2,643246,0,0
0.4727760851383209,gapdhp32,644213,0,0
0.49900898337364197,s100z,170591,0,0
0.4547591209411621,tmem161b,153396,0,0
0.5127435326576233,rps6p13,392358,0,0
0.32919731736183167,bpifb6,128859,0,0
0.5461181998252869,tspy26p,128854,0,0
0.49361053109169006,ppiap87,392352,0,0
0.55153489112854,dusp15,128853,0,0
0.5127435326576233,lce6a,448835,0,0
0.3897775113582611,kprp,448834,0,0
0.5339990258216858,stat6,6778,0,0
0.49000075459480286,stath,6779,0,0
0.38192203640937805,frg2,448831,0,0
0.45903992652893066,stat3,6774,0,1
0.516546905040741,stat4,6775,0,0
0.5268495082855225,stat5a,6776,0,0
0.5448372960090637,stat5b,6777,0,0
0.4626055657863617,star,6770,0,0
0.585040271282196,stat1,6772,0,0
0.44095245003700256,stat2,6773,0,0
0.4941369593143463,slc38a5,92745,0,0
0.4251071512699127,bpifb1,92747,0,0
0.361133337020874,drc1,92749,0,0
0.5127435326576233,pcdhgb5,56101,0,0
0.4925805628299713,kctd4,386618,0,0
0.518587052822113,smim14,201895,0,0
0.4286855161190033,kif19,124602,0,0
0.5127435326576233,100288178,100288178,0,0
0.5166375637054443,mrps21p3,359767,0,0
0.5361383557319641,mrps17p9,359760,0,0
0.5127435326576233,mrps18bp1,359762,0,0
0.47349265217781067,ube2v1p15,100288170,0,0
0.5127435326576233,100288177,100288177,0,0
0.5127435326576233,441005,441005,0,0
0.5127435326576233,morf4l1p2,326594,0,0
0.5152273774147034,cpeb2-dt,441009,0,0
0.5390963554382324,spi1,6688,0,0
0.3887381851673126,spib,6689,0,0
0.6405907869338989,spast,6683,1,0
0.36359232664108276,spg7,6687,0,1
0.5062057971954346,scp2d1,140856,0,0
0.5274226069450378,rwdd4,201965,0,0
0.4959752857685089,sdc4p,376844,0,0
0.5393843054771423,gvqw3,100506127,0,0
0.46500325202941895,defb127,140850,0,0
0.5134171843528748,mt1p3,140851,0,0
0.5301117300987244,ascl4,121549,0,0
0.5581596493721008,maged1,9500,0,0
0.5164652466773987,linc02072,440446,0,0
0.5089183449745178,ccl13,6357,0,0
0.5039651989936829,ccl7,6354,0,0
0.465757817029953,ccl8,6355,0,0
0.5557978749275208,ccl5,6352,0,0
0.5127435326576233,p2ry8,286530,0,0
0.5071253776550293,ccl4,6351,0,0
0.4809892177581787,yipf6,286451,0,0
0.5039647221565247,smim3,85027,0,0
0.5062472820281982,fam86fp,653113,0,0
0.5127435326576233,653110,653110,0,0
0.5127435326576233,440449,440449,0,0
0.48959264159202576,atp5md,84833,0,0
0.4351538121700287,or6b1,135946,0,0
0.34197917580604553,or2a14,135941,0,0
0.536763608455658,serf2,10169,0,0
0.36765360832214355,znf197,10168,0,0
0.3316621780395508,slc25a15,10166,0,1
0.3092283606529236,slc25a13,10165,1,0
0.45183849334716797,chst4,10164,0,0
0.47896209359169006,or2f2,135948,0,0
0.5607765316963196,lpcat3,10162,0,0
0.478786438703537,lpar6,10161,0,0
0.5615542531013489,farp1,10160,0,0
0.4917522370815277,or6y1,391112,0,0
0.5127435326576233,or10r3p,391110,0,0
0.5546155571937561,pak1,5058,0,0
0.5127435326576233,cerna2,642934,0,0
0.4354809522628784,or6k3,391114,0,0
0.47321364283561707,serpine1,5054,1,0
0.40194812417030334,serpinb2,5055,0,0
0.49570760130882263,tigd1,200765,0,0
0.4267028570175171,pafah2,5051,0,0
0.4934404790401459,prdx1,5052,0,0
0.28204190731048584,pah,5053,1,0
0.5404582023620605,epha6,285220,0,0
0.4608868658542633,dnajb8-as1,285224,0,0
0.5127435326576233,390860,390860,0,0
0.5127435326576233,pacrg-as1,285796,0,0
0.4134950339794159,knop1,400506,0,0
0.5127435326576233,bcar4,400500,0,0
0.5127435326576233,400509,400509,0,0
0.5139985084533691,crym-as1,400508,0,0
0.5203118324279785,dgkq,1609,0,0
0.6618725657463074,sgip1,84251,0,0
0.517667829990387,garnl3,84253,0,0
0.5452415347099304,camkk1,84254,0,0
0.4916403591632843,slc37a3,84255,0,0
0.5251873135566711,flywch1,84256,0,0
0.4975249767303467,dab2,1601,0,0
0.5141900181770325,dcun1d5,84259,0,0
0.5195246338844299,dad1,1603,0,0
0.5015629529953003,dach1,1602,0,0
0.5253102779388428,dag1,1605,0,0
0.449106365442276,cd55,1604,0,0
0.5271740555763245,dgkb,1607,0,0
0.45948100090026855,dgka,1606,0,0
0.3781373202800751,tmed6,146456,0,0
0.5179100632667542,smim1,388588,0,0
0.5269560217857361,pom121l10p,646074,0,0
0.4831527769565582,rfesd,317671,0,0
0.508332371711731,or6c76,390326,0,0
0.5263572335243225,tgfb2-as1,728463,0,0
0.43637600541114807,rhot2,89941,0,0
0.4834551513195038,c1qtnf12,388581,0,0
0.3353666365146637,glb1l2,89944,0,0
0.40377771854400635,ctsa,5476,0,0
0.5293107628822327,ppef1,5475,0,0
0.5127435326576233,dhrsx,207063,0,0
0.5195721983909607,ppbp,5473,0,0
0.4907008111476898,dok7,285489,0,0
0.5705385804176331,ppat,5471,0,0
0.5413625836372375,linc02495,285484,0,0
0.5102993845939636,ccdc171,203238,0,0
0.4673342704772949,ppib,5479,0,1
0.5571281313896179,zmiz2,83637,0,0
0.5222299695014954,c19orf12,83636,0,0
0.5127435326576233,taf13p1,246112,0,0
0.4092024862766266,izumo1r,390243,0,0
0.4889794588088989,kdm4e,390245,0,0
0.5127435326576233,rbmy2vp,379010,0,0
0.5162419676780701,ttty10,246119,0,0
0.5193639397621155,rnf138p1,379013,0,0
0.41128894686698914,tex101,83639,0,0
0.5786066055297852,c11orf68,83638,0,0
0.5127435326576233,mfsd4a-as1,284578,0,0
0.5127435326576233,284570,284570,0,0
0.5211363434791565,linc00303,284573,0,0
0.5010214447975159,lemd1-as1,284576,0,0
0.4956534802913666,lemd1-dt,284577,0,0
0.5127435326576233,rps26p12,100271104,0,0
0.5160717964172363,rnu6-15p,100302741,0,0
0.49827560782432556,snora80b,100302743,0,0
0.5403103232383728,slc15a5,729025,0,0
0.5081891417503357,rpel1,729020,0,0
0.5127435326576233,729021,729021,0,0
0.4980212450027466,or2t6,254879,0,0
0.4685976803302765,spata46,284680,0,0
0.5629262924194336,rchy1,25898,0,0
0.5173367857933044,linc01142,284688,0,0
0.4972429573535919,uhrf1,29128,0,0
0.5093145966529846,rpl4p6,100271033,0,0
0.5321728587150574,ccdc106,29903,0,0
0.4386070668697357,jam3,83700,0,0
0.5291836261749268,trpt1,83707,0,0
0.2453436702489853,fermt3,83706,0,1
0.48883283138275146,snx15,29907,0,0
0.4904061555862427,st8sia5,29906,0,0
0.5141953229904175,gpr171,29909,0,0
0.5127435326576233,rpl7ap22,100271039,0,0
0.5127435326576233,rpl7ap21,100271038,0,0
0.48347458243370056,slc25a16,8034,0,0
0.6076899170875549,shoc2,8036,0,0
0.513317346572876,ncoa4,8031,0,1
0.6207983493804932,ccdc6,8030,0,0
0.5014032125473022,snord8,319103,0,0
0.45891210436820984,adam12,8038,0,0
0.5127435326576233,ppiap46,729739,0,0
0.5199890732765198,znf367,195828,0,0
0.450641006231308,prxl2c,195827,0,0
0.5070080161094666,sac3d1,29901,0,0
0.5296866297721863,tmem221,100130519,0,0
0.469367116689682,ccdc163,126661,0,0
0.5150004625320435,she,126669,0,0
0.4717320203781128,tdrd10,126668,0,0
0.33108291029930115,eef2k,29904,0,0
0.3872870206832886,pheta2,150368,0,0
0.41056159138679504,mei1,150365,0,0
0.40136489272117615,tas2r46,259292,0,0
0.4998478889465332,gjb4,127534,0,1
0.4701639711856842,nbeal1,65065,0,0
0.44869598746299744,tmem237,65062,0,0
0.4485280513763428,tas2r50,259296,0,0
0.3739103078842163,tas2r20,259295,0,0
0.4259338676929474,tas2r19,259294,0,0
0.5279609560966492,grik1-as2,100379661,0,0
0.5127435326576233,rny5p6,100379663,0,0
0.5127435326576233,rpl6p6,100270845,0,0
0.5127435326576233,sh3rf3-as1,100287216,0,0
0.5084777474403381,znf2,7549,0,0
0.5810073018074036,specc1l,23384,0,0
0.5211802124977112,zbtb14,7541,0,0
0.48785677552223206,zfpl1,7542,0,0
0.5435137748718262,zfx,7543,0,0
0.5095962882041931,zfy,7544,0,0
0.5413340926170349,zic1,7545,0,0
0.5386168956756592,zic2,7546,0,1
0.47028714418411255,zic3,7547,0,1
0.48801389336586,agr3,155465,0,0
0.5659692883491516,c1orf21,81563,0,0
0.4247654974460602,lman2l,81562,0,0
0.514233410358429,ndel1,81565,1,0
0.448309063911438,txndc5,81567,0,0
0.5640271306037903,csrnp2,81566,0,0
0.49630066752433777,actl8,81569,0,0
0.457576721906662,taar6,319100,0,0
0.42323675751686096,c22orf42,150297,0,0
0.409330278635025,krt73,319101,0,0
0.5135329365730286,plcxd2,257068,0,0
0.4911246597766876,slc27a4,10999,0,0
0.44397225975990295,ilvbl,10994,0,0
0.4051840305328369,catsperd,257062,0,0
0.4735954701900482,sds,10993,0,0
0.38583138585090637,lilrb5,10990,0,0
0.5119711756706238,slc38a3,10991,0,0
0.5139960646629333,rab5b,5869,0,0
0.5062958598136902,rab5a,5868,0,0
0.5127435326576233,100132009,100132009,0,0
0.4951563775539398,rab3b,5865,0,0
0.5574988126754761,rab3a,5864,1,0
0.4828418493270874,rab4a,5867,0,0
0.4689502418041229,rab3il1,5866,0,0
0.5349680781364441,rab1a,5861,0,0
